ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GLOBALEVENTID,SOURCEURL,SQLDATE,company,industry,sentiment,title,topic,domain
GM,Germany,51.0,9.0,523781642,http://www.fiercevaccines.com/story/csls-seqirus-aims-industry-leadership-it-integrates-novartis-flu-vaccines/2016-03-23,20160323,novartis,health,,csls seqirus aims industry leadership it integrates novartis flu vaccines,vaccine,www.fiercevaccines.com
AS,"Holly Springs, Northern Territory, Australia",-13.3667,130.483,524161181,http://www.fiercepharmamanufacturing.com/story/seqirus-reviews-its-manpower-needs-it-integrates-novartis-flu-operations/2016-03-24,20150325,novartis,technology,,seqirus reviews its manpower needs it integrates novartis flu operations,operations,www.fiercepharmamanufacturing.com
US,"University Of Pennsylvania, Pennsylvania, United States",39.9509,-75.1935,524318786,http://www.thedp.com/article/2016/03/penn-novartis-cancer-center,20160325,novartis,health,,penn novartis cancer center,cancer,www.thedp.com
,,,,525153566,http://www.healthcaredive.com/news/us-gov-demands-80000-records-from-novartis-on-purported-doctor-kickbacks/416368/,20160328,novartis,health,,us gov demands 80000 records from novartis on purported doctor kickbacks,doctor,www.healthcaredive.com
JA,Japan,36.0,138.0,525503337,http://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/sun-pharma-to-buy-select-novartis-brands-in-japan-for-293-million/articleshow/51605674.cms,20160329,novartis,health,,sun pharma to buy select novartis brands in japan for 293 million,pharma,economictimes.indiatimes.com
JA,Japan,36.0,138.0,525503487,http://www.business-standard.com/article/pti-stories/sun-pharma-enters-japanese-mkt-buys-14-brands-from-novartis-116032901345_1.html,20160329,novartis,health,,sun pharma enters japanese mkt buys 14 brands from novartis 116032901345 1.html,pharma,www.business-standard.com
JA,"Kyowa, Hokkaido, Japan",43.8167,144.017,525507796,http://www.business-standard.com/article/companies/sun-pharma-makes-japan-foray-acquiring-novartis-branded-drugs-116032901352_1.html,20160329,novartis,health,,sun pharma makes japan foray acquiring novartis branded drugs 116032901352 1.html,drug,www.business-standard.com
JA,"Kyowa, Hokkaido, Japan",43.8167,144.017,525533455,http://www.business-standard.com/article/companies/sun-pharma-buys-novartis-brands-for-rs-1-900-cr-116032901352_1.html,20160329,novartis,health,,sun pharma buys novartis brands for rs 1 900 cr 116032901352 1.html,pharma,www.business-standard.com
JA,Japan,36.0,138.0,525536233,http://profit.ndtv.com/news/corporates/article-sun-pharma-acquires-14-brands-from-novartis-for-rs-1-940-crore-1291958,20160329,novartis,health,,article sun pharma acquires 14 brands from novartis for rs 1 940 crore 1291958,pharma,profit.ndtv.com
JA,Japan,36.0,138.0,525645376,http://nripress.com/sun-pharma-acquires-14-drug-brands-from-novartis-in-japan/,20160330,novartis,health,,sun pharma acquires 14 drug brands from novartis in japan,drug,nripress.com
SZ,Switzerland,47.0,8.0,525653387,http://www.moneycontrol.com/news/business/sun-pharma-enters-japanese-market-buys-14-brandsnovartis_6058381.html,20160330,novartis,health,,sun pharma enters japanese market buys 14 brandsnovartis 6058381.html,pharma,www.moneycontrol.com
CH,China,35.0,105.0,525655816,http://www.dnaindia.com/money/report-drug-firm-novartis-paid-85-million-bribe-in-turkey-whistleblower-alleges-2195715,20160229,novartis,health,,report drug firm novartis paid 85 million bribe in turkey whistleblower alleges 2195715,drug,www.dnaindia.com
IN,"Chennai, Tamil Nadu, India",13.0833,80.2833,525670228,http://www.sakshipost.com/index.php/business/77947-indian-company-acquires-14-drug-brands-from-novartis-in-japan.html,20160330,novartis,health,,77947 indian company acquires 14 drug brands from novartis in japan.html,drug,www.sakshipost.com
JA,Japan,36.0,138.0,525681504,http://www.ibtimes.co.in/sun-pharma-enters-japan-pharma-market-acquires-14-brands-novartis-672635,20160330,novartis,health,,sun pharma enters japan pharma market acquires 14 brands novartis 672635,pharma,www.ibtimes.co.in
JA,Japan,36.0,138.0,525693387,http://profit.ndtv.com/news/market/article-sun-pharma-rises-as-company-buys-14-brands-from-novartis-1292098,20160330,novartis,health,,article sun pharma rises as company buys 14 brands from novartis 1292098,pharma,profit.ndtv.com
IN,"Mumbai, Maharashtra, India",18.975,72.8258,525701915,https://in.newshub.org/sun-pharma-gains-nearly-3-percent-co-buys-14-brands-novartis-21313543.html,20160330,novartis,health,,sun pharma gains nearly 3 percent co buys 14 brands novartis 21313543.html,pharma,in.newshub.org
JA,Japan,36.0,138.0,525709048,http://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/sun-pharma-acquires-14-novartis-brands-in-japan-for-293-million/articleshow/51605674.cms,20160330,novartis,health,,sun pharma acquires 14 novartis brands in japan for 293 million,pharma,economictimes.indiatimes.com
JA,"Tottori, Tottori, Japan",35.5,134.233,525709148,http://www.vccircle.com/news/pharmaceuticals/2016/03/30/sun-pharma-acquire-14-novartis-brands-japan-293m,20160330,novartis,health,,sun pharma acquire 14 novartis brands japan 293m,pharma,www.vccircle.com
JA,Japan,36.0,138.0,525714814,http://deccanchronicle.com/business/companies/300316/sun-pharma-gains-nearly-3-as-company-buys-14-brands-from-novartis.html,20160330,novartis,health,,sun pharma gains nearly 3 as company buys 14 brands from novartis.html,pharma,deccanchronicle.com
TU,Turkey,39.0,35.0,525802951,http://www.biopharmadive.com/news/novartis-allegedly-paid-bribes-in-turkey-to-secure-advantages-for-its-drugs/416507/,20160330,novartis,health,,novartis allegedly paid bribes in turkey to secure advantages for its drugs,drug,www.biopharmadive.com
CH,China,35.0,105.0,525836452,http://www.fiercepharma.com/story/novartis-follows-brand-offloading-trend-selling-drugs-japan-sun/2016-03-30,20160229,novartis,health,,novartis follows brand offloading trend selling drugs japan sun,drug,www.fiercepharma.com
JA,"Kyowa, Hokkaido, Japan",43.8167,144.017,525847609,http://www.dealstreetasia.com/stories/sun-pharma-buys-14-of-novartiss-brands-in-japan-for-293m-35892/,20160330,novartis,health,,sun pharma buys 14 of novartiss brands in japan for 293m 35892,pharma,www.dealstreetasia.com
TU,Turkey,39.0,35.0,526079940,http://www.intellinews.com/swiss-drug-maker-novartis-investigates-85mn-bribe-allegation-in-turkey-93977/,20160331,novartis,health,,swiss drug maker novartis investigates 85mn bribe allegation in turkey 93977,drug,www.intellinews.com
JA,Japan,36.0,138.0,526085418,http://www.business-standard.com/article/news-cm/sun-pharma-extends-gains-after-acquiring-14-prescription-brands-from-novartis-in-japan-116033100541_1.html,20160331,novartis,health,,sun pharma extends gains after acquiring 14 prescription brands from novartis in japan 116033100541 1.html,pharma,www.business-standard.com
AR,"Santiago Del Estero, Santiago del Estero, Argentina",-27.7951,-64.2615,517197929,http://investmentwatchblog.com/glaxosmithkline-fined-less-than-100000-for-killing-14-babies-during-vaccine-trials/,20160302,glaxosmithkline,health,,glaxosmithkline fined less than 100000 for killing 14 babies during vaccine trials,vaccine,investmentwatchblog.com
CH,"Changsha, Hunan, China",28.2,112.967,519379267,http://investmentwatchblog.com/glaxosmithkline-fined-nearly-half-a-billion-dollars-for-criminal-bribery-of-doctors-and-hospitals-in-china/,20160309,glaxosmithkline,health,,glaxosmithkline fined nearly half a billion dollars for criminal bribery of doctors and hospitals in china,doctor,investmentwatchblog.com
CH,"Changsha, Hunan, China",28.2,112.967,519602473,http://rinf.com/alt-news/latest-news/glaxosmithkline-fined-nearly-half-billion-dollars-criminal-bribery-doctors-hospitals-china/,20160310,glaxosmithkline,health,,glaxosmithkline fined nearly half billion dollars criminal bribery doctors hospitals china,doctor,rinf.com
,,,,520149508,http://www.fiercebiotech.com/story/glaxosmithkline-dumps-five-primes-cancer-drug-midst-phase-i/2016-03-11,20160311,glaxosmithkline,health,,glaxosmithkline dumps five primes cancer drug midst phase i,drug,www.fiercebiotech.com
UK,United Kingdom,54.0,-2.0,524081449,http://money.aol.co.uk/2016/03/24/how-much-lower-can-astrazeneca-plc-glaxosmithkline-plc-shire-plc-and-hikma-pharmaceuticals-plc-go/,20160324,glaxosmithkline,health,,how much lower can astrazeneca plc glaxosmithkline plc shire plc and hikma pharmaceuticals plc go,pharma,money.aol.co.uk
US,"Washington, District of Columbia, United States",38.8951,-77.0364,525056615,http://www.ibtimes.co.uk/glaxosmithkline-share-knowledge-cancer-drugs-benefit-poorer-countries-1551836,20160328,glaxosmithkline,health,,glaxosmithkline share knowledge cancer drugs benefit poorer countries 1551836,drug,www.ibtimes.co.uk
VE,Venezuela,8.0,-66.0,525429101,http://www.techtimes.com/articles/145071/20160329/discarded-glaxosmithkline-drug-fights-two-disease-causing-viruses-in-lab.htm,20160329,glaxosmithkline,health,,discarded glaxosmithkline drug fights two disease causing viruses in lab.htm,drug,www.techtimes.com
US,United States,38.0,-97.0,526148534,http://www.business-standard.com/article/reuters/glaxosmithkline-promises-reduced-drug-patents-to-help-world-s-poor-116033100876_1.html,20150401,glaxosmithkline,health,,glaxosmithkline promises reduced drug patents to help world s poor 116033100876 1.html,drug,www.business-standard.com
IN,India,20.0,77.0,526151541,http://www.theguardian.com/business/2016/mar/31/glaxosmithkline-to-lower-drug-prices-to-help-poorer-countries,20160331,glaxosmithkline,health,,glaxosmithkline to lower drug prices to help poorer countries,drug,www.theguardian.com
,,,,529463502,http://www.marketwatch.com/story/accenture-positioned-as-a-leader-in-an-idc-marketscape-worldwide-life-sciences-research-development-vendor-assessment-on-strategic-consulting-2016-04-11,20160411,accenture,technology,,accenture positioned as a leader in an idc marketscape worldwide life sciences research development vendor assessment on strategic consulting 2016 04 11,consulting,www.marketwatch.com
US,United States,38.0,-97.0,529467842,http://www.theblaze.com/the-wire/39421887/accenture-positioned-as-a-leader-in-an-idc-marketscape-worldwide-life-sciences-research-development-vendor-assessment-on-strategic-consulting/,20160411,accenture,technology,,accenture positioned as a leader in an idc marketscape worldwide life sciences research development vendor assessment on strategic consulting,consulting,www.theblaze.com
,,,,530515257,http://www.finanznachrichten.de/nachrichten-2016-04/37066206-accenture-and-nokia-to-help-companies-accelerate-transition-to-digital-networks-004.htm,20160414,accenture,technology,,37066206 accenture and nokia to help companies accelerate transition to digital networks 004.htm,digital,www.finanznachrichten.de
SP,"Barcelona, Comunidad Autonoma de Cataluna, Spain",41.3833,2.18333,530703437,http://www.finances.com/company-news/71402-damm-group-equips-field-sales-team-with-new-levels-of-data-and-insight-through-mobile-solution-developed-with-accenture.htm,20160415,accenture,technology,,71402 damm group equips field sales team with new levels of data and insight through mobile solution developed with accenture.htm,data,www.finances.com
,,,,530971030,http://www.fiercetelecom.com/press-releases/accenture-and-nokia-help-companies-accelerate-transition-digital-networks,20160415,accenture,technology,,accenture and nokia help companies accelerate transition digital networks,digital,www.fiercetelecom.com
EI,Ireland,53.0,-8.0,531662809,http://www.marketwatch.com/story/accenture-and-apax-partners-to-form-joint-venture-to-drive-digital-innovation-in-insurance-software-2016-04-18,20160418,accenture,technology,,accenture and apax partners to form joint venture to drive digital innovation in insurance software 2016 04 18,digital,www.marketwatch.com
CH,"Xiaoming, Jiangxi, China",29.2009,116.755,535010848,http://www.telecomasia.net/content/alibaba-cloud-signs-saas-alliance-accenture,20160428,accenture,technology,,alibaba cloud signs saas alliance accenture,cloud,www.telecomasia.net
LE,Lebanon,33.8333,35.8333,529411773,http://www.venturemagazine.me/2016/04/deloitte-2016-middle-east-virtual-reality/,20160411,deloitte,technology,,deloitte 2016 middle east virtual reality,virtual,www.venturemagazine.me
BE,Belgium,50.8333,4.0,530147363,http://www.finanznachrichten.de/nachrichten-2016-04/37052380-deloitte-and-netsuite-unite-to-bring-the-power-of-the-cloud-to-belgium-008.htm,20160413,deloitte,technology,,37052380 deloitte and netsuite unite to bring the power of the cloud to belgium 008.htm,cloud,www.finanznachrichten.de
IS,Israel,31.5,34.75,532796220,http://www.accountancyage.com/2016/04/21/deloitte-sells-powapos-out-of-administration-to-israeli-security-firm/,20160421,deloitte,technology,,deloitte sells powapos out of administration to israeli security firm,security,www.accountancyage.com
CA,"Toronto, Ontario, Canada",43.6667,-79.4167,535158403,http://www.thestar.com/news/gta/2016/04/28/ex-deputy-chief-peter-sloly-joins-consulting-giant-deloitte.html,20160428,deloitte,technology,,ex deputy chief peter sloly joins consulting giant deloitte.html,consulting,www.thestar.com
AS,"Sydney, New South Wales, Australia",-33.8833,151.217,526347154,http://www.arnnet.com.au/article/597088/ibm-buy-salesforce-com-consulting-specialist-bluewolf/,20160401,ibm,technology,,ibm buy salesforce com consulting specialist bluewolf,consulting,www.arnnet.com.au
IT,"Milan, Lombardia, Italy",45.4667,9.2,526394551,http://www.telecompaper.com/news/ibm-to-open-usd-150-mln-italian-health-research-centre--1136222,20160401,ibm,health,,ibm to open usd 150 mln italian health research centre  1136222,health,www.telecompaper.com
IT,Italy,42.8333,12.8333,526471829,http://www.zacks.com/stock/news/212046/ibm-to-boost-cloud-solutions-with-bluewolf-acquisition,20160331,ibm,technology,,ibm to boost cloud solutions with bluewolf acquisition,cloud,www.zacks.com
IT,"Milan, Lombardia, Italy",45.4667,9.2,526525498,http://www.healthcare-informatics.com/news-item/ibm-launch-watson-health-center-italy,20160401,ibm,technology,,ibm launch watson health center italy,watson,www.healthcare-informatics.com
,,,,526709085,http://livenews.co.nz/2016/04/02/lawrence-livermore-national-laboratory-and-ibm-collaborate-to-build-brain-inspired-supercomputer/,20160402,ibm,technology,,lawrence livermore national laboratory and ibm collaborate to build brain inspired supercomputer,supercomputer,livenews.co.nz
JA,Japan,36.0,138.0,526951443,http://www.eteknix.com/ibms-watson-now-cook-book/,20160403,ibm,technology,,ibms watson now cook book,watson,www.eteknix.com
,,,,527291463,http://www.adweek.com/news/technology/ibm-hires-aol-vet-bob-lord-chief-digital-officer-170591,20160404,ibm,technology,,ibm hires aol vet bob lord chief digital officer 170591,digital,www.adweek.com
